Word,E[I]
garni,4.993538821175146
koran,4.993387389220493
negus,4.993325695607105
meany,4.99306166613279
mahoe,4.992803757302814
pilao,4.992740891129094
metol,4.992599429708705
rolag,4.992500473044068
mutis,4.992170440907311
amide,4.991861245509176
swage,4.991579661296028
telic,4.991158653459119
proem,4.99115506675612
piled,4.990983871668981
trats,4.990865982445496
tinks,4.990416060021354
anoas,4.990192227465356
tubae,4.9901161666514255
moves,4.990089829424078
aport,4.990067875775905
wader,4.989983765059097
trave,4.989972854966258
burls,4.989564140552559
kilns,4.989449614431985
puler,4.989431409392593
porge,4.989390384228379
sados,4.989249854066816
lardy,4.989150973307083
tuina,4.989085149910033
helio,4.9887221083083935
hylas,4.988721877567984
oinks,4.988719630888655
relie,4.988280199207993
sowce,4.988199720311729
canto,4.988177246934183
cento,4.9881515729829955
moper,4.988106400807446
sprag,4.987989172816268
lobar,4.987682030898474
horme,4.987674679873766
sizel,4.987528517004713
kytes,4.987470451589678
eyres,4.987428650749035
pelon,4.987281701665937
jails,4.987154251142741
volae,4.986910641670814
kagos,4.9867761559525485
tykes,4.986498163366347
cardi,4.986440062335922
savin,4.986413758285284
pryse,4.986401678824911
grids,4.986216956090408
vesta,4.986081469201883
pubes,4.986024456094027
lomed,4.985881631040055
krait,4.985486869358255
apode,4.9854174132298485
icons,4.98540481499912
buret,4.985206723083855
tyred,4.985187036886346
airer,4.984761785725955
welds,4.984605998616304
flors,4.984525275801975
sodas,4.984393109835813
riyal,4.983956912388586
dives,4.98385976297696
droil,4.9837236312735875
patin,4.9835746705094905
passe,4.983555990701319
delfs,4.983063005347975
blite,4.982650714626784
calid,4.98236328461137
moted,4.982095945957285
toped,4.981871090126969
tache,4.981800811846629
wadts,4.981625197123008
longe,4.981346379749266
swelt,4.9812740121392345
kohas,4.981189107782753
hazes,4.981165796539197
tamin,4.981144029735093
isles,4.981064663001243
doilt,4.980607739901399
ricey,4.980475316315829
japes,4.980447395762565
peare,4.980364386350412
balks,4.980328020150763
micos,4.980227905880698
bursa,4.97998864033757
overs,4.979875585773911
deets,4.979720589567052
marae,4.979494645360073
pises,4.979273609852832
ashed,4.979094828963612
fauns,4.97893196845107
genro,4.97886713067628
aspro,4.978744301045331
arret,4.978538740948625
gyals,4.978509351252807
ylkes,4.978443515234853
cuter,4.978385138650028
bayle,4.978324238801803
gusle,4.978307598320449
munis,4.978212362520869
dunts,4.978145324601136
novas,4.9781440103048755
vents,4.978067523032651
mohrs,4.97789741311399
aiver,4.977895796312624
damps,4.977834934727675
armil,4.977724531974706
dribs,4.977649565254625
urson,4.9775295979167735
wrast,4.977074459240149
heles,4.9769376078185825
fader,4.976766745980848
solum,4.976673634488553
toyed,4.976666406972066
troak,4.976584886821811
golds,4.976471539775678
pardi,4.976058470064511
sprew,4.976042420655089
akees,4.975886457774599
toros,4.975867073416254
zatis,4.975758992119943
dural,4.975590445238765
safes,4.975566327889615
hance,4.975360560928247
glair,4.975318032178593
rusma,4.975286810827964
steen,4.975087681887383
sokah,4.975016557027307
traik,4.974999648223238
sonne,4.974760438288803
dirke,4.974383055622674
sugan,4.974223619904699
zedas,4.97401698158515
curat,4.973631418255439
ileac,4.973555342377382
holed,4.973481368274404
bolds,4.9734545082351715
lings,4.973394709268169
eisel,4.973356336066052
glams,4.9733319543218055
cults,4.973186950381547
sensi,4.9730288823893005
barfs,4.9726922858007825
ahent,4.972501181053188
rifts,4.9724063103562415
bahts,4.972194031987692
apted,4.971995855536465
nitro,4.97162741484203
voces,4.9714800154434275
bulse,4.9713299005459834
loped,4.971190909186091
dawns,4.971184166808537
masty,4.971168585223925
sizar,4.971138671176046
retie,4.971068441299226
coney,4.971057168472535
acned,4.9710239586638965
niger,4.971019796900512
frons,4.9708435354251925
waide,4.970783474210571
lysed,4.970746521967035
panto,4.970727720765258
derny,4.97070487607686
amort,4.97067234828625
dicts,4.9705294847678205
alans,4.97029829288957
pumas,4.970269942787763
silos,4.9699847963300465
shoes,4.969489665196249
dhols,4.969450246638532
corbe,4.969376359935143
hangs,4.969234988227412
mises,4.969209752511596
skyer,4.968953926801673
tyran,4.968752450780379
scrag,4.968270786559879
rowel,4.968253124128272
diram,4.968223001051124
ysame,4.968095939751582
brail,4.96784211358489
axels,4.967784255880116
warks,4.96774287778473
sodic,4.967468915310998
waled,4.967317074160961
matlo,4.967249493577515
tauld,4.9667010011867605
inure,4.966464921087216
clied,4.966396462958352
folie,4.966340929910352
haint,4.9660373173808985
sambo,4.9658278375753815
adieu,4.965514039599039
scopa,4.965455924329242
meare,4.965292438086615
obits,4.965278273106712
poney,4.965268088590586
dosas,4.965266194915389
shend,4.96515612601558
turks,4.965149995542616
gaths,4.965003723045276
crome,4.964692934817377
desis,4.964692875663151
blams,4.9644574707683775
acted,4.964424367178751
yelks,4.964283532855357
sisal,4.964273405076533
baths,4.964267681948318
blins,4.964177193660241
tifos,4.963812003962693
rasta,4.9635792224330375
iambs,4.963354858445438
spica,4.963353512596734
intra,4.963232955170982
snarf,4.963104320725074
strig,4.962891454056738
pioys,4.9624171393687595
saics,4.962328253196194
cotan,4.962253966964926
loave,4.962211665701961
touks,4.962182410597103
progs,4.962180005784201
yangs,4.962112290658126
gazes,4.961792288405666
parly,4.961325702921532
links,4.960955105417994
foams,4.960658103361394
hawse,4.960647044592462
ylems,4.960127052673704
matin,4.9601100671182765
enlit,4.959994967903845
nashi,4.959639617944507
urent,4.959590761091348
lazos,4.959479842652329
crogs,4.959329791425255
papes,4.958999064060399
hanks,4.958987097124723
mento,4.958978418352321
krabs,4.958744564552156
thine,4.958702705059904
urned,4.958650164892563
warbs,4.958129605079719
noups,4.958088764592365
mowas,4.957938631059606
terne,4.957913792734764
words,4.957474820325994
cripe,4.957441022510138
sheas,4.95732419709375
belay,4.9571427255228215
beaut,4.9570359935962
bagie,4.956612184292228
rosts,4.956607006748544
rater,4.956483381068499
sward,4.956475988202567
reink,4.956377949421329
beaty,4.956138155479044
abuts,4.955980947831977
meath,4.955960552727801
spies,4.955774395558897
nines,4.955766142612111
seeld,4.955575071494654
certy,4.955479077585507
loupe,4.955339207651117
pawer,4.955307657066905
jures,4.9551954089957535
saims,4.9551546404101
horks,4.954941686056494
roshi,4.954733485317789
taxis,4.954683555463622
clegs,4.954593984518608
ament,4.954446671891072
skald,4.954250870379456
prent,4.9542155063294935
lense,4.954206913492969
scend,4.953986140212162
wraps,4.953931892847042
oncer,4.953742836770799
stang,4.953729561279093
motey,4.9537077316440365
resus,4.953503277983885
mirks,4.953362669222568
pukes,4.9533301377535786
bouns,4.953284464001967
blest,4.953278624059929
monal,4.953269624513094
noxes,4.953212641418989
bruts,4.95299799945547
aurae,4.952871946568776
fuels,4.952783691320437
cital,4.952518184671056
hoses,4.95246058070223
wands,4.9524472685227465
lyart,4.952288166470618
deads,4.95218151312365
flirs,4.952176188574409
craws,4.952157664708496
manto,4.952103240610522
odahs,4.951995073463448
mulie,4.9519169413459565
yaups,4.951761016192867
tulsi,4.951424638803786
oaked,4.951255322404262
curia,4.951222299851553
muter,4.951136124272007
thous,4.951086699490465
rekes,4.951057080782314
deens,4.950462768569169
enarm,4.950446161700035
cukes,4.950317025756169
shiur,4.950312191866707
teaed,4.95012962034733
culet,4.9495737836413545
alate,4.949502630334909
rusas,4.949332733232293
moyls,4.949242065780962
zoris,4.949131762331846
sista,4.949119163418378
ghats,4.949079977396069
oxies,4.94906416267556
twoer,4.949039983505724
gurns,4.948965030779621
tater,4.948842460545855
toric,4.948651830101108
pawls,4.9486209040590206
pesty,4.948536086423265
talls,4.948493125264038
degus,4.948129093242492
wases,4.9480982582473505
porin,4.947866023634308
toman,4.947800962107108
shies,4.947799790859646
lowts,4.947782032190653
trets,4.947718478967563
peels,4.9474601598900385
coden,4.947063600650158
paced,4.947006583332848
sidas,4.946912098446153
tunds,4.94656488566665
wonts,4.946495842672907
winos,4.946305403901651
fords,4.9462998114069325
burns,4.946196637215527
perse,4.946023451496859
roked,4.945927230236056
tuyer,4.945732684027375
tuned,4.945577767896447
zeins,4.945362379597155
aglus,4.9453564405175205
bhats,4.9450573761318575
scrab,4.944684180088707
renig,4.9446046653615765
hilus,4.943283070937588
zilas,4.943200628920454
dault,4.943141169475313
tinge,4.942945074321447
honds,4.942519188146206
yorks,4.942254473327072
skyre,4.9422527413220605
artic,4.9422296711943945
pervs,4.942103654326122
epics,4.9420963039851005
yanks,4.941811263472625
pelma,4.941310139673229
bawrs,4.941289327538216
dozes,4.941088459728972
marly,4.941074871284184
caped,4.940935895798599
debus,4.940761602124606
cited,4.940570273689813
finos,4.940557348461049
klaps,4.940281290974833
velar,4.940227949289196
iches,4.9401973490288045
narre,4.940173454256092
verst,4.939986169626894
fours,4.939562251336675
beths,4.93955081421154
tical,4.9392724870194264
polys,4.939088656237187
trefa,4.939037915207331
kerma,4.938619491076409
gaups,4.938610526656538
silva,4.938562805875083
shalm,4.938025252959655
torrs,4.937591611288616
budas,4.937542641558546
aloos,4.937454353758372
otary,4.93728041062843
rowen,4.937045683151768
calfs,4.936753584486029
haars,4.936452143773215
tufas,4.93614705820053
fands,4.936082955102566
timed,4.9360599184797165
holey,4.935934877131351
fraps,4.935799274931796
knots,4.935569180294827
towie,4.935532285925847
rayas,4.935479813998087
semis,4.935422484313306
skirl,4.935382906006199
hider,4.935382712543815
lapin,4.935343094903601
tawed,4.935219689475546
fonts,4.935190249942327
carny,4.9350715439860044
feres,4.93472474886104
asked,4.934516913119819
nodal,4.934337074422604
merse,4.934176986224243
lobus,4.9341214844988
hable,4.934076066218698
maced,4.933769580042486
bangs,4.933417849013694
durst,4.9334032393578084
pedro,4.933400786808365
wyles,4.9333865639709495
kayle,4.9332183095162625
soaps,4.9328839650462255
agist,4.932864148991396
cives,4.932829762624311
beers,4.932794478461174
yodel,4.932712118088058
relet,4.932479037773906
ticed,4.932465912726842
jeons,4.93243751097776
canid,4.932358873847347
cauks,4.932317742905386
dogie,4.932296716683332
dobie,4.93194972470936
carom,4.931817969717592
sythe,4.931769365060823
hajes,4.931735865667239
tells,4.931488274135085
trugs,4.931420385789974
emics,4.930965534071429
gaums,4.930861512048599
palas,4.930851925966997
droke,4.930721219027489
tzars,4.930510193725237
ulnar,4.930476943977407
borks,4.9304450426770075
mused,4.930398948399714
stupa,4.9301313731471135
nests,4.930099134124068
wilts,4.930080683931854
curds,4.929967969495095
gyros,4.929545940267614
hetes,4.929250152972389
vegas,4.928559532270473
dosha,4.9284202184009445
cauri,4.928384150578378
absit,4.928258846150027
yealm,4.928156682848147
toady,4.928098608176943
monde,4.928062932559126
aidas,4.928000226272818
mesic,4.927839525457875
oleos,4.9278311253307825
pined,4.927827973599137
paals,4.927818472564907
salol,4.927796311133921
fiest,4.927729614409997
virls,4.927708372393199
rorts,4.92759237085918
lotah,4.927516061861907
roots,4.927515140384977
yaars,4.9273276260698085
aulas,4.9271127379196535
lofts,4.926963041047184
molys,4.926934943842372
alowe,4.926905690761663
coram,4.926891510278606
karas,4.926865557264701
yodle,4.926731822652062
hapus,4.926496247369193
salix,4.9264836537238095
minds,4.926461388301216
apery,4.926375364526346
dongs,4.926282107475175
lurks,4.926071778666968
sixte,4.926018541246155
prigs,4.925698854159062
probs,4.925653427772708
nagor,4.9255399041125925
comte,4.925469173938478
sorus,4.925357076707549
devos,4.925356991367545
amice,4.925239237695994
payed,4.925233147057936
trild,4.925057849616898
plebs,4.924927797722149
layin,4.924798437340226
taiko,4.924718280583824
lakhs,4.924584375547
luted,4.924575001385229
flane,4.924566349088277
nidus,4.9245190982920874
honed,4.92444606807021
lycea,4.924300015146839
twier,4.9242002373832685
hoper,4.924143077286299
devis,4.9241363403559
limed,4.924113066099706
wends,4.9240842314629205
yerba,4.924003315712653
sooey,4.9240008827432336
scapi,4.923924898709418
maare,4.92344076104237
disas,4.92343039242892
fyles,4.923425112412526
banks,4.923353722834593
argot,4.922979035521119
cured,4.922953939824782
legit,4.922929469016
unlet,4.9228629043730825
lawed,4.922700366608185
plage,4.922686505395487
doyen,4.922554732430039
derig,4.922385308020823
clops,4.922294884637281
dashi,4.922043915960274
viols,4.922015606085421
amoks,4.921789587963785
somas,4.92135970199195
tatie,4.921330756227357
outed,4.921053859347005
mewls,4.920904267955259
atlas,4.920898798698815
naked,4.920521898815995
gomer,4.92047862554058
doula,4.9204141795801695
fasti,4.920368539002121
facer,4.920259958266657
dewar,4.920136258247685
neons,4.920054660291378
towns,4.920006325172516
holms,4.919448140794657
maneb,4.919418530716165
rifte,4.9193368741282235
grist,4.9191069178243225
speer,4.919049238407384
ragee,4.919040967649377
biota,4.918543799370829
doups,4.918453468584451
sangh,4.918393786936113
cunts,4.918238947112624
hadst,4.918215806707742
ovals,4.918207141698062
antsy,4.91820491994822
urnal,4.918120992693199
ogler,4.918058025130617
lucre,4.91802265003384
sokes,4.917977816438304
aygre,4.91739279118194
malas,4.917173664590653
doucs,4.917134913335104
sedum,4.917090549227815
pelfs,4.916814483600036
tyees,4.916799599160621
almeh,4.916437889934725
opahs,4.916325997065469
stirk,4.916305502650099
reame,4.916192912661933
atrip,4.916167052957438
kyats,4.916149675203385
gride,4.916049515886922
spect,4.916037485913792
jiaos,4.915738430552126
waned,4.91568425366582
grein,4.915631940991686
sarks,4.9156030086768805
cymes,4.915465144794118
mined,4.915456710969373
dukas,4.915247766212883
hoves,4.914739526507523
ursid,4.914551832201553
camps,4.914087577012578
pinta,4.91391234038274
bider,4.913769129032358
meets,4.913688599248843
kerfs,4.913670899442965
auloi,4.9134601257354245
lexis,4.913162273570893
nepit,4.913150740774269
bonds,4.91267197155466
gyans,4.912606711979827
gable,4.912602468776996
simba,4.912194174814465
bhels,4.9121824784206884
blays,4.911995472935513
sahib,4.911940254078511
ligne,4.9117423720466515
vauts,4.911723798859177
vireo,4.911592669245176
amyls,4.91151623671281
pured,4.911367592822833
socas,4.911266141535354
fatso,4.911226014504672
gadso,4.911150738700761
anlas,4.9110223025504105
stive,4.9110213134188685
torts,4.910806237430632
geums,4.910660516784142
pacey,4.910594174785268
betes,4.910533222021337
mayed,4.910296828979102
tragi,4.910294894148252
carrs,4.91025595641369
crews,4.910058691433312
milor,4.91001731884893
doums,4.909941865322419
rocks,4.90979323111176
vitae,4.9092843763504765
feuar,4.90868169838384
waves,4.908564521309476
testa,4.908413922925311
fends,4.908365078040715
fayre,4.90806766829502
twire,4.908026205071981
halon,4.907350775786211
hiant,4.907085621719051
punts,4.906640297629841
sheaf,4.9066265367329684
padri,4.906507135880868
gilds,4.906483523651032
jatos,4.90635802857103
mokis,4.906225862162097
khats,4.90619407234519
humas,4.905930960661019
raupo,4.905888978450991
grips,4.905700039840447
facts,4.905670357159117
sords,4.905426769515131
aphis,4.905074294827704
leges,4.90492595584504
pyots,4.904809835556427
smaik,4.904511373354298
genes,4.904482939249023
vices,4.904410925813212
parrs,4.90439649993514
loric,4.904185094167142
owrie,4.904149464744299
rumen,4.904117801673905
derth,4.904088155007761
acyls,4.904080457437433
darre,4.903377588311416
benes,4.903362117425176
unred,4.903345137580758
sands,4.903097495889622
thees,4.902732201078185
beany,4.902722056840809
rangi,4.902610613118801
mauri,4.902568716585584
magus,4.902373612842594
toged,4.902247407103071
glace,4.902037772597734
nuder,4.901981223296021
jotas,4.90194427182972
ruths,4.901823596277975
yrent,4.901590308467747
fated,4.900876393989024
blahs,4.900714358810167
hoary,4.900676852176104
cribs,4.9006023870994655
corni,4.900528716660234
boned,4.900380901649443
eniac,4.900261604838221
golps,4.90022896814448
mured,4.899850825760209
bardo,4.899311776003329
scath,4.899306703684014
dowse,4.898642387915177
uveas,4.89862216011937
coaly,4.8984995714271875
kbars,4.898485995618597
spiry,4.898140138037405
suets,4.898079358260408
kaneh,4.897945081371339
teade,4.897694371018827
wised,4.897564697053109
rorie,4.897453788608942
balti,4.896984244458847
shere,4.896861532097028
udons,4.896574124514288
faves,4.896493793970567
deshi,4.896485926483041
etats,4.896146360584975
godet,4.896119084357104
fikes,4.895901075314101
losel,4.895828755306855
kangs,4.895321251803334
munts,4.895157782357067
swipe,4.895025175265963
oncet,4.894908414909291
knits,4.894906793583003
pesos,4.894724612442665
raved,4.894717352259658
frena,4.894690191400628
heare,4.8946761858486685
ambos,4.894531449245242
andro,4.894266150329294
simul,4.894238111505282
redly,4.894111144986525
sloyd,4.893949464415489
geoid,4.8937849106307105
blurs,4.893617963522536
regma,4.893608397986067
libra,4.893519556114439
halid,4.893503322386406
rasps,4.893253822324758
polks,4.893237920022231
docus,4.893013633030402
seres,4.892800382892074
carpi,4.892746251463846
serks,4.892409159611503
begar,4.892337263379899
mpret,4.89227372783257
koses,4.892221907470327
rared,4.892170144213353
enows,4.892154081116209
draco,4.89205430758109
ovels,4.891911025817072
payor,4.891893834406401
nidal,4.891871210114834
divas,4.891793342035231
blags,4.8916512740999
fayer,4.891380614941407
taxer,4.891198969206343
smout,4.891071127636594
syped,4.890760119507683
nixes,4.890581421193227
faiks,4.8902580241012945
brims,4.890230231252218
scaud,4.890168478211344
ceiba,4.890053172064159
daube,4.889946122091175
gonia,4.889840202014357
pawns,4.889731418020258
biled,4.889730013205627
laund,4.889677450058926
hemal,4.88961825029467
doxes,4.8894497831765795
clips,4.889358483303656
sours,4.889281971055718
tousy,4.889134022138097
lobed,4.889049143683453
cozes,4.888889099787855
lowns,4.888219350013167
goafs,4.888189326361047
phots,4.88777770367879
onery,4.887775571920023
sacra,4.8875992213683706
arede,4.887521618678116
silts,4.887280219274067
parev,4.887244722375052
slopy,4.887077131186796
areal,4.886583022978106
tents,4.886249713294333
goary,4.886148266017333
parve,4.885926273226566
mayst,4.885808329206845
bodle,4.885647246588968
teems,4.885613530446836
logia,4.885611235893431
nazis,4.885609338618788
salps,4.885455890622987
redip,4.885386337750886
tasso,4.8853054425037685
rotos,4.8852369518137895
arpas,4.885012221197521
styme,4.884946896267437
hoiks,4.884723070422872
dhole,4.884436511735432
pleon,4.884370065739573
belon,4.884361797623773
leeps,4.884354313843537
pavis,4.884349141983936
limey,4.8843373031837265
hyens,4.8841669015537175
antas,4.884046793117118
dulia,4.884019197513529
peens,4.883506329683604
dawen,4.883490470726794
moyle,4.883456150748835
bapus,4.883395460863341
sauch,4.883267055500929
mozes,4.883103863850771
simas,4.882664663553199
ragas,4.882400696343512
toaze,4.882299142023836
glees,4.8822573036953365
blart,4.881856944429463
blees,4.8816237030942755
smerk,4.881345407352049
argil,4.881229261330184
homie,4.881122577297306
negro,4.880561020512257
taira,4.880289208681696
weald,4.880260798745946
seely,4.880176018764015
modus,4.879542527185362
brant,4.87951616371059
agley,4.879265226139213
yucas,4.878983605851788
rente,4.8787019345784435
tapas,4.878497708443111
wytes,4.878130585852867
bigae,4.877982968007886
alane,4.877778492854299
mawns,4.877720566201538
nugae,4.877523831677191
allis,4.877315266495598
cruds,4.877223031496642
lifer,4.877137388742591
oorie,4.876480889081779
darer,4.876428646152329
gleys,4.876289917019743
bohea,4.87594003947245
spyal,4.875827179797204
bream,4.875738697627975
sends,4.875567188137866
monad,4.8755075328723665
larum,4.875479766353962
krona,4.875380706831055
mavis,4.875137155885746
ponce,4.875125801483646
basse,4.875013562440572
ealed,4.874948679582528
necks,4.8746512131782085
tirrs,4.874574859511696
bleys,4.8741866532446005
hamed,4.874066991475204
plims,4.874025502573282
waney,4.873858908649062
frays,4.873858396517121
admen,4.873846238094466
geare,4.873768017275988
timps,4.873733035672198
sdayn,4.873715926764506
nonas,4.873472247979015
flits,4.873461783903225
raita,4.873308238572508
adzes,4.872918687181739
astun,4.872893157654576
bento,4.872692436829087
owsen,4.872506835771227
nanos,4.872472745358318
ogams,4.872406465530232
dorba,4.872331322483778
beare,4.872291374335132
pioye,4.872161684761835
bepat,4.872027176273499
bises,4.871794562759246
cimar,4.871652748496776
algor,4.8716491823388814
faery,4.87159675463115
argol,4.871237973427289
puhas,4.871177793106337
curst,4.871092341992406
stylo,4.871086751532734
reeks,4.87097429346781
foids,4.870560853801063
peise,4.870514154227503
shako,4.870452553745387
soyas,4.870328102941356
noyed,4.870288944595511
vrils,4.870038642827239
hinds,4.869965731151548
wired,4.869952642885257
yirks,4.869651271969167
orbed,4.869413484989401
demit,4.869366008593931
apiol,4.869166397327828
copen,4.869068346029447
volts,4.869049293558484
evils,4.868755859433999
leone,4.86872175669978
smeik,4.868626970240126
rebid,4.868578909168081
ikons,4.868520456962176
orgia,4.868136257505636
herse,4.86765573962747
slots,4.867547034184706
tilak,4.867439827118115
liman,4.867417301915501
sulci,4.8673124959403715
horsy,4.867173226189694
worms,4.866994025034973
ketes,4.866958181284381
harim,4.866767094633869
lamas,4.866441676872672
yawls,4.866314908722611
kaifs,4.866246516334059
praty,4.8658495161096464
diker,4.865794778935152
moths,4.865692486551508
uteri,4.86555844856623
escot,4.865308615017823
coths,4.864858619565957
birks,4.864782095830225
saves,4.864393066746351
paans,4.864341591222377
rungs,4.8642799889545625
tegua,4.86423161844895
uredo,4.864084929229857
sneed,4.864058797605195
urvas,4.863667556624822
proin,4.8633195517726175
ploys,4.863256407415264
sikes,4.863252481667154
reran,4.863227793478536
nudie,4.863152526137385
roons,4.863089334390062
cloys,4.863011486756051
idees,4.8629708306180826
brule,4.862893060637038
proke,4.862869390693069
tophs,4.862788662838895
spume,4.86263796954197
fired,4.862613577580625
torte,4.862369470798708
nache,4.86210541400609
cunei,4.862042219231766
lifts,4.861931440874429
prosy,4.861889528931122
rakee,4.861737918587424
shakt,4.86166021493388
yarco,4.861593983153434
manas,4.861400478269293
izars,4.860815964430305
ayont,4.8606369437549475
heels,4.860580176561293
dorty,4.85975170882554
roosa,4.859287173328761
beath,4.859246022157018
togue,4.859120054700332
drows,4.858746630996662
belah,4.858687198414866
yogis,4.858632257946179
limps,4.858485855974843
spahi,4.858484560380302
brogs,4.858113682793141
dacks,4.858088118189653
nidor,4.857849632399858
visne,4.857709668446829
forms,4.857700756217792
frags,4.857554585148517
cogie,4.857552634021029
caged,4.857449080756544
treen,4.857229006617279
kutis,4.857207944504965
eases,4.856808770341285
cursi,4.856778908700368
yukes,4.85676955832883
khets,4.856388620613444
seyen,4.855942836945966
moust,4.855469855432773
odist,4.855280315362525
kapus,4.85488078901334
frape,4.854791614203009
besom,4.854690411766923
muids,4.854503433896814
ketol,4.854489407459322
bydes,4.854453831146048
nowts,4.8543632491375135
pruta,4.8543625190322075
genua,4.854259387930784
ravey,4.854210610618651
lepid,4.854139904079345
halfs,4.853888500439256
paged,4.853882509290881
drums,4.853833665753376
khans,4.853822158162505
sease,4.853603030209506
adust,4.853593364147443
gamed,4.853271226100718
hives,4.853213180097044
gynae,4.8527791640750335
scrim,4.8526786184949
undos,4.852612950826651
situp,4.852382802511584
breid,4.85229332998578
ashes,4.852062304335685
takin,4.852031929245599
peony,4.852002848140593
fetor,4.851829825651514
novae,4.851480708247246
scrip,4.851311641068706
linac,4.851273699248525
needs,4.851270407178755
satay,4.850736849480873
nutso,4.850455128525632
ergot,4.850380831845746
beton,4.849993100823987
ascon,4.849936532160401
brome,4.849855666318164
sadhu,4.849561434889385
auric,4.849315722886358
orris,4.8492684663955705
vatus,4.849221090117919
brent,4.849221045282781
blert,4.849206203935554
diact,4.849126333296181
dings,4.849056101937588
biogs,4.848969992409655
tuple,4.848766996787321
gorsy,4.848557126766431
bukes,4.848513849639425
coups,4.848424439696477
hurds,4.848309658286708
couta,4.8481759088060805
gages,4.848087481427357
chads,4.848061861189223
plaas,4.848017964370658
ruers,4.8479793278095205
varec,4.846856862973585
laxer,4.846839187550049
nopal,4.846363630669489
fouls,4.846251867117029
gobis,4.84598348399891
holme,4.845659877736163
grice,4.845556990789058
nowls,4.845444914664647
prion,4.845382674622176
copra,4.845328812696283
yurta,4.845324467608601
pongs,4.845302841906416
skyte,4.845284771717465
mobie,4.845132166825932
velds,4.844965012275198
bawls,4.844540506393432
pukas,4.844465925954447
perog,4.8444211301984845
nisse,4.844334502639599
casts,4.844255599627024
khors,4.8441076991811975
anele,4.843893616112233
netop,4.843890739399177
toits,4.843735579873058
nadas,4.8437119195015645
braws,4.843195238041258
sects,4.843166719800716
rowed,4.8430135172390845
jakes,4.8430065732941925
sluse,4.843001761808467
kebar,4.842720761544169
gluer,4.842536282342664
toked,4.842242379307842
voile,4.842097743849915
tryps,4.841746791208813
ricks,4.841732111335683
tools,4.841674015909629
hayed,4.841519747653283
staph,4.841048813007839
fouer,4.8408494423158
stagy,4.840817679892049
poxes,4.8407930140781295
hokis,4.840568205119405
septs,4.840008336962592
goura,4.839521566953477
hunts,4.839503770126418
rubel,4.839440270051691
gusla,4.839021114444013
demes,4.839010389198852
bidet,4.8389695807140924
slits,4.838935152270407
strow,4.838799488060827
dwale,4.8387455331755795
coxes,4.838196982145144
oxers,4.838000947145127
frees,4.83797885383763
argon,4.837629592690953
ankus,4.837064073405062
gulet,4.836927848246204
domal,4.836847815131541
lassi,4.836811131422599
speel,4.836673919998731
gelid,4.836426070435631
rupia,4.836271846499611
binds,4.835814291577334
ollas,4.835789671322545
groks,4.835774932362972
dinks,4.835608108864147
acker,4.835158751736356
atony,4.834686938124547
filar,4.834683112994989
griot,4.834501512148427
sexto,4.8343646174917065
luger,4.834210724432756
skint,4.834197874052439
oulks,4.83413574012753
sulfa,4.834098621860556
dobra,4.833735451474924
pasts,4.833468398015105
hafts,4.833288754912273
lehua,4.832961673575538
boree,4.832953381998233
sheel,4.832908459380869
cedes,4.832897723158808
lorel,4.832883422340567
donsy,4.832857576001057
podia,4.832816401659467
thali,4.832744048501415
conks,4.832663632060222
capri,4.831934227666319
lyard,4.831907683605233
fusel,4.83179900278
mausy,4.831737021918451
knaps,4.831633433296557
phons,4.831543945287953
freit,4.831435101017033
pizes,4.831371773982532
rhime,4.831361546194609
gives,4.831264449190991
gaped,4.831075658859077
mongs,4.831027004765097
pedes,4.830971771868634
comus,4.830929085074839
ponks,4.830793794088311
drave,4.830740826066027
palea,4.830619148051841
ovens,4.8305437924301815
rojis,4.829976159555385
spars,4.829868741089808
lochs,4.829702090173675
galas,4.829591241443708
trank,4.829373979044889
flote,4.8290969023003845
babes,4.829081067550294
wried,4.829069818847395
tonka,4.828823937592924
doeth,4.828681102883609
caphs,4.828602489647191
golpe,4.828500700671851
habus,4.828500537277862
scraw,4.828391109291105
chits,4.828337835025682
frabs,4.828290969383602
saugh,4.828113089458797
ruble,4.8278430491049935
sagos,4.827803391940808
seism,4.827379879960479
bauks,4.827218312723032
coble,4.827208971889405
clogs,4.827172217099083
dower,4.827144059117805
podal,4.826836037532692
thein,4.826622007527073
pargo,4.826514633061077
nabks,4.826352839708104
haily,4.826289748017435
zante,4.8262161949923685
rynds,4.826079449439708
volet,4.826072431478968
clipe,4.825754897337785
segos,4.825749561837999
stens,4.825637417630153
caver,4.825535056685144
besaw,4.825428488851564
eaned,4.8253049404408035
xerus,4.825156402569316
soaks,4.825101026854627
dolma,4.82491585747635
moups,4.8248491725263225
carer,4.824544699487333
zonae,4.824336206877668
walks,4.824278803931468
demoi,4.8242711612323035
synes,4.824224662056051
riata,4.824218312180386
typos,4.824190387581606
fumes,4.824120612183778
glost,4.823952738236028
rolls,4.823549803647816
oleic,4.823471508944799
tombs,4.823138521982715
coapt,4.823104378519327
trots,4.822932985640045
skies,4.8228959098413515
enate,4.821963743343419
bayed,4.8218621399870765
melba,4.82184387059221
empts,4.82147140302719
barny,4.821449674908743
carob,4.821395756436626
brigs,4.821110588216881
masts,4.821049662035749
lathi,4.820940467731243
burds,4.8207797665256304
turfs,4.820704834653558
furls,4.820657281919209
claws,4.820313419791986
balas,4.820241416226387
agrin,4.8197314475550685
decks,4.819668408418814
tangi,4.819628757342537
prese,4.819535715568805
vinos,4.8193673401753605
scars,4.819261687735019
binal,4.819253265754258
